surematut	su-re-ma-tut	0.27
sureme	su-re-me	1.40
suremus	su-re-mus	12.47
suren	su-ren	4.87
suretada	su-re-ta-da	0.73
suretatud	su-re-ta-tud	0.27
surevad	su-re-vad	0.20
surevale	su-re-va-le	0.20
surfamiseks	sur-fa-mi-seks	0.20
suri	su-ri	55.53
surid	su-rid	1.27
surijat	su-ri-jat	0.13
surin	su-rin	0.20
suriseb	su-ri-seb	1.00
surisema	su-ri-se-ma	0.87
surises	su-ri-ses	1.87
suristas	su-ris-tas	0.13
surivoodi	su-ri_voo-di	0.67
surm	surm	0.40
surma	sur-ma	23.33
surmaeelne	sur-ma_eel-ne	0.33
surmaga	sur-ma-ga	12.53
surmahaige	sur-ma_hai-ge	0.07
surmahaiged	sur-ma_hai-ged	0.07
surmahaiget	sur-ma_hai-get	0.07
surmahirmu	sur-ma_hir-mu	0.13
surmahirmus	sur-ma_hir-mus	1.27
surmajärgsete	sur-ma_järg-se-te	0.07
surmajumal	sur-ma_ju-mal	0.07
surmamõistetute	sur-ma_mõis-te-tu-te	0.13
surmani	sur-ma-ni	0.13
surmanuhtlus	sur-ma_nuht-lus	2.40
surmanuhtlusega	sur-ma_nuht-lu-se-ga	0.87
surmaoht	sur-ma_oht	0.40
surmapäev	sur-ma_päev	0.27
surmas	sur-mas	4.73
surmast	sur-mast	0.07
surmata	sur-ma-ta	0.80
surmati	sur-ma-ti	0.47
surmatõbi	sur-ma_tõ-bi	0.40
surmaunne	sur-ma_un-ne	0.13
surmgi	surm-gi	0.47
surmkindel	surm_kin-del	0.13
surmtõsise	surm_tõ-si-se	0.40
surnd	surnd	1.00
surnu	sur-nu	4.07
surnuaedadega	sur-nu_ae-da-de-ga	0.20
surnuaia	sur-nu_ai-a	4.47
surnuaiaga	sur-nu_ai-a-ga	0.13
surnuaialt	sur-nu_ai-alt	0.80
surnuaias	sur-nu_ai-as	1.20
surnud	sur-nud	0.67
surnudki	sur-nud-ki	0.07
surnukehad	sur-nu_ke-had	1.80
surnukehade	sur-nu_ke-ha-de	1.07
surnuks	sur-nuks	18.53
surnukskülmunuist	sur-nuks_kül-mu-nuist	0.07
surnukuuris	sur-nu_kuu-ris	0.53
surnul	sur-nul	0.33
surnult	sur-nult	0.33
surnust	sur-nust	1.00
sürpriis	sürp-riis	0.27
surra	sur-ra	21.93
sürrealismi	sür-re-a-lis-mi	0.13
sürrealismist	sür-re-a-lis-mist	0.27
sürrealisti	sür-re-a-lis-ti	0.13
surub	su-rub	13.87
surud	su-rud	1.07
suruda	su-ru-da	21.27
surudes	su-ru-des	5.60
suruks	su-ruks	0.87
surunud	su-ru-nud	0.07
surus	su-rus	28.40
surusid	su-ru-sid	3.27
surusin	su-ru-sin	8.20
surutakse	su-ru-tak-se	3.40
surve	sur-ve	11.80
survega	sur-ve-ga	1.13
survel	sur-vel	5.73
survet	sur-vet	12.67
susi	su-si	0.33
süsi	sü-si	1.47
süsihappegaasi	sü-si_hap-pe_gaa-si	0.20
süsimust	sü-si_must	1.67
süsimustad	sü-si_mus-tad	2.00
süsivesikuteks	sü-si_ve-si-ku-teks	0.07
suslik	sus-lik	0.07
suspede	sus-pe-de	0.07
suss	suss	0.33
sussi	sus-si	0.20
sussid	sus-sid	3.80
susside	sus-si-de	0.53
sussutasid	sus-su-ta-sid	0.13
sust	sust	5.27
süst	süst	1.00
süste	süs-te	0.13
süsteem	süs-teem	77.53
süsteeme	süs-tee-me	8.60
süsteemi	süs-tee-mi	17.47
süsteemid	süs-tee-mid	13.27
süsteemide	süs-tee-mi-de	21.20
süsteemil	süs-tee-mil	2.67
süsteemis	süs-tee-mis	26.13
süsteemist	süs-tee-mist	8.13
süsteemne	süs-teem-ne	6.13
süsteemsed	süs-teem-sed	0.93
süsteemseid	süs-teem-seid	1.13
süstemaatilisemale	süs-te-maa-ti-li-se-ma-le	0.07
süstemaatilisi	süs-te-maa-ti-li-si	0.73
süstematiseerib	süs-te-ma-ti-see-rib	0.33
süstematiseerida	süs-te-ma-ti-see-ri-da	1.40
süsti	süs-ti	0.47
süstima	süs-ti-ma	0.53
süstitakse	süs-ti-tak-se	1.13
süstla	süst-la	1.67
süstlad	süst-lad	0.27
süte	sü-te	0.67
sütel	sü-tel	1.07
sutike	su-ti-ke	0.33
sutikegi	su-ti-ke-gi	0.07
sutsu	sut-su	0.33
sütt	sütt	1.93
süttib	süt-tib	1.47
süttimise	süt-ti-mi-se	0.60
süttinud	süt-ti-nud	1.87
süttisid	süt-ti-sid	0.07
süttivad	süt-ti-vad	0.73
suu	suu	50.87
süü	süü	67.40
süüa	süü-a	71.93
süüakse	süü-ak-se	4.67
süüasjade	süü_as-ja-de	0.07
suubub	suu-bub	1.47
suubuvad	suu-bu-vad	0.27
suud	suud	0.07
süüd	süüd	2.93
suuda	suu-da	106.27
suudab	suu-dab	69.07
suudad	suu-dad	8.27
suudagi	suu-da-gi	1.20
suudaks	suu-daks	24.33
suudaksid	suu-dak-sid	0.67
suudaksime	suu-dak-si-me	1.47
suudaksin	suu-dak-sin	2.53
suudakski	suu-daks-ki	0.07
suudame	suu-da-me	9.07
suudan	suu-dan	13.13
süüdanud	süü-da-nud	0.20
süüdata	süü-da-ta	0.07
süüdati	süü-da-ti	2.33
suudavad	suu-da-vad	30.80
suudavadki	suu-da-vad-ki	0.20
suudelda	suu-del-da	5.53
suudeldakse	suu-del-dak-se	0.20
suudeldes	suu-del-des	0.93
suudele	suu-de-le	0.13
suudelge	suu-del-ge	0.40
suudelnud	suu-del-nud	0.20
suudeta	suu-de-ta	8.33
suudetakse	suu-de-tak-se	9.33
suudeti	suu-de-ti	6.33
suudetud	suu-de-tud	1.00
süüdi	süü-di	29.87
süüdigi	süü-di-gi	0.07
süüdimatu	süü-di-ma-tu	0.67
süüdimatute	süü-di-ma-tu-te	0.07
süüdimõistmine	süü-di_mõist-mi-ne	0.73
süüdimõistmisele	süü-di_mõist-mi-se-le	0.13
süüdimõistmist	süü-di_mõist-mist	0.67
süüdista	süü-dis-ta	1.33
süüdistab	süü-dis-tab	9.27
süüdistada	süü-dis-ta-da	13.33
süüdistades	süü-dis-ta-des	3.67
süüdistanud	süü-dis-ta-nud	0.07
süüdistas	süü-dis-tas	9.27
süüdistatakse	süü-dis-ta-tak-se	8.73
süüdistatav	süü-dis-ta-tav	10.47
süüdistatava	süü-dis-ta-ta-va	12.47
süüdistati	süü-dis-ta-ti	5.67
süüdistatud	süü-dis-ta-tud	2.87
süüdistatuna	süü-dis-ta-tu-na	1.73
süüdistused	süü-dis-tu-sed	8.27
süüdistuses	süü-dis-tu-ses	1.93
süüdistusi	süü-dis-tu-si	6.33
süüdistust	süü-dis-tust	4.60
süüdistuste	süü-dis-tus-te	2.53
süüdistustest	süü-dis-tus-test	0.67
suudki	suud-ki	0.67
süüdlane	süüd-la-ne	2.80
süüdlase	süüd-la-se	2.53
süüdlaslikult	süüd-las-li-kult	2.07
suudleb	suud-leb	3.13
suudlema	suud-le-ma	0.07
suudleme	suud-le-me	0.67
suudlen	suud-len	1.33
suudles	suud-les	9.27
suudlus	suud-lus	2.93
suudlused	suud-lu-sed	0.87
suudlust	suud-lust	1.27
suudlustega	suud-lus-te-ga	1.00
süües	süü-es	0.07
suuga	suu-ga	0.07
suuh	suuh	0.07
süüks	süüks	7.73
süül	süül	7.87
suule	suu-le	6.87
suulise	suu-li-se	4.73
suuliselt	suu-li-selt	0.27
süüme	süü-me	0.07
süümepiina	süü-me_pii-na	0.07
süümevannet	süü-me_van-net	0.40
suuna	suu-na	1.07
suunab	suu-nab	8.80
suunad	suu-nad	3.87
suunaga	suu-na-ga	4.87
suunaks	suu-naks	2.93
suunal	suu-nal	5.07
suunama	suu-na-ma	0.07
suunan	suu-nan	0.40
suunas	suu-nas	1.13
suunast	suu-nast	4.47
suunata	suu-na-ta	1.00
suunataks	suu-na-taks	0.40
suunatakse	suu-na-tak-se	10.60
suunatav	suu-na-tav	0.27
suunati	suu-na-ti	7.40
suunatud	suu-na-tud	48.20
suunatuks	suu-na-tuks	0.13
suunavad	suu-na-vad	3.47
suund	suund	20.13
suunda	suun-da	5.33
suundade	suun-da-de	1.53
suundadesse	suun-da-des-se	0.27
suundu	suun-du	0.20
suunduda	suun-du-da	2.47
suundumust	suun-du-must	1.00
suundunud	suun-du-nud	1.07
suundus	suun-dus	0.27
suundusid	suun-du-sid	0.53
suundusin	suun-du-sin	0.93
suunduvatele	suun-du-va-te-le	0.07
suunduvatest	suun-du-va-test	0.07
suunitlus	suu-nit-lus	1.33
suunitluses	suu-nit-lu-ses	0.07
suunurga	suu_nur-ga	0.13
suunurgad	suu_nur-gad	1.87
suunurgast	suu_nur-gast	1.33
suunurka	suu_nur-ka	1.20
suupisted	suu_pis-ted	0.53
suur	suur	0.13
suura	suu-ra	0.40
suuraktsionär	suur_akt-sio-när	0.13
suurbritannia	suur_bri-tan-ni-a	2.33
suurde	suur-de	15.87
suure	suu-re	290.53
suured	suu-red	0.20
suurehituste	suur_e-hi-tus-te	0.07
suurejoonelised	suu-re_joo-ne-li-sed	1.33
suurejooneliseks	suu-re_joo-ne-li-seks	0.40
suurejooneliselt	suu-re_joo-ne-li-selt	1.67
suurejoonelist	suu-re_joo-ne-list	1.33
suurejooneliste	suu-re_joo-ne-lis-te	0.87
suureks	suu-reks	49.13
suurel	suu-rel	32.87
suurele	suu-re-le	16.67
suureline	suu-re-li-ne	0.80
suureliselt	suu-re-li-selt	0.73
suurelt	suu-relt	2.47
suurem	suu-rem	0.07
suurema	suu-re-ma	127.07
suuremad	suu-re-mad	64.80
suuremaid	suu-re-maid	28.20
suuremaks	suu-re-maks	0.07
suuremal	suu-re-mal	15.13
suuremale	suu-re-ma-le	7.20
suuremalt	suu-re-malt	0.27
suuremana	suu-re-ma-na	0.93
suuremas	suu-re-mas	14.87
suuremasse	suu-re-mas-se	4.27
suuremat	suu-re-mat	82.53
suuremate	suu-re-ma-te	30.67
suurematel	suu-re-ma-tel	3.87
suuremates	suu-re-ma-tes	9.53
suuremeelsuses	suu-re_meel-su-ses	0.07
suurendab	suu-ren-dab	30.93
suurendada	suu-ren-da-da	40.47
suurendades	suu-ren-da-des	5.53
suurendamiseks	suu-ren-da-mi-seks	10.67
suurendamist	suu-ren-da-mist	3.27
suurendas	suu-ren-das	15.73
suurendatakse	suu-ren-da-tak-se	3.93
suurendavad	suu-ren-da-vad	0.27
suureneb	suu-re-neb	46.53
suureneda	suu-re-ne-da	4.00
suurenedes	suu-re-ne-des	8.07
suureneks	suu-re-neks	2.53
suurenemas	suu-re-ne-mas	0.60
suurenemine	suu-re-ne-mi-ne	25.07
suurenemise	suu-re-ne-mi-se	11.87
suurenemisele	suu-re-ne-mi-se-le	3.67
suurenemist	suu-re-ne-mist	10.40
suurenenud	suu-re-ne-nud	31.73
suurenes	suu-re-nes	48.60
suurenevad	suu-re-ne-vad	0.13
suurepärane	suu-re_pä-ra-ne	0.67
suurepärase	suu-re_pä-ra-se	7.13
suurepärased	suu-re_pä-ra-sed	4.13
suurepäraseid	suu-re_pä-ra-seid	2.33
suurepäraseks	suu-re_pä-ra-seks	1.53
suurepärasele	suu-re_pä-ra-se-le	0.40
suurepäraselt	suu-re_pä-ra-selt	19.60
suurepärases	suu-re_pä-ra-ses	0.67
suurepärasest	suu-re_pä-ra-sest	0.60
suurepärast	suu-re_pä-rast	4.27
suurepärastest	suu-re_pä-ras-test	0.27
suures	suu-res	62.73
suurest	suu-rest	28.93
suuresti	suu-res-ti	36.07
suuri	suu-ri	74.80
süüria	süü-ri-a	0.13
suuril	suu-ril	0.80
suurim	suu-rim	0.07
suurima	suu-ri-ma	39.60
suurimad	suu-ri-mad	12.73
suurimaks	suu-ri-maks	15.60
suurimat	suu-ri-mat	9.87
suurimate	suu-ri-ma-te	3.40
suurinvestoritele	suur_in-ves-to-ri-te-le	0.07
suurivaevu	suu-ri_vae-vu	1.60
suurkliendi	suur_kli-en-di	0.07
suurkodanluse	suur_ko-dan-lu-se	0.13
suurkoristus	suur_ko-ris-tus	0.07
suurkriisi	suur_krii-si	0.07
suurkuju	suur_ku-ju	0.73
suurlinna	suur_lin-na	0.13
suurlinnade	suur_lin-na-de	2.40
suurlinnades	suur_lin-na-des	1.80
suurlinnas	suur_lin-nas	1.87
suurlinnast	suur_lin-nast	0.33
suurmeeste	suur_mees-te	1.13
suurmehe	suur_me-he	1.40
suurmeistri	suur_meis-tri	1.60
suuromaniku	suur_o-ma-ni-ku	0.60
suuromanikuga	suur_o-ma-ni-ku-ga	0.07
suurpuhastuse	suur_pu-has-tu-se	0.53
suurriigi	suur_rii-gi	5.13
suurriikide	suur_rii-ki-de	3.87
suursaadik	suur_saa-dik	11.07
suursaadiku	suur_saa-di-ku	4.73
suursaadikud	suur_saa-di-kud	0.87
suursaadikut	suur_saa-di-kut	0.47
suursaadikute	suur_saa-di-ku-te	0.60
suursaatkonda	suur_saat-kon-da	0.07
suursaatkonnast	suur_saat-kon-nast	0.07
suursaavutused	suur_saa-vu-tu-sed	0.07
suursugune	suur_su-gu-ne	2.07
suursuguselt	suur_su-gu-selt	0.47
suurt	suurt	192.33
suurtalu	suur_ta-lu	0.93
suurte	suur-te	78.87
suurtega	suur-te-ga	0.27
suurtehinguga	suur_te-hin-gu-ga	0.07
suurtel	suur-tel	4.13
suurtele	suur-te-le	6.73
suurteos	suur_teos	0.13
suurtes	suur-tes	15.60
suurtesse	suur-tes-se	1.73
suurtest	suur-test	9.40
suurtootja	suur_toot-ja	0.13
suurtüki	suur_tü-ki	0.27
suurtükki	suur_tük-ki	0.07
suurturniiri	suur_tur-nii-ri	0.27
suurune	suu-ru-ne	10.20
suurus	suu-rus	0.07
suuruse	suu-ru-se	16.73
suurusega	suu-ru-se-ga	1.73
suuruselt	suu-ru-selt	0.47
suuruses	suu-ru-ses	2.33
suurusest	suu-ru-sest	4.20
suurusklassis	suu-rus_klas-sis	0.20
suurust	suu-rust	6.67
suurvaim	suur_vaim	0.07
suurvõitu	suur_või-tu	0.07
suus	suus	21.33
suusa	suu-sa	0.67
suusad	suu-sad	4.67
suusakahevõistlejate	suu-sa_ka-he_võist-le-ja-te	0.07
suusakeskus	suu-sa_kes-kus	0.87
suusakeskust	suu-sa_kes-kust	0.27
suusasõitu	suu-sa_sõi-tu	0.07
suusatada	suu-sa-ta-da	1.47
suusataja	suu-sa-ta-ja	0.67
suusatamas	suu-sa-ta-mas	1.00
suusatame	suu-sa-ta-me	0.07
suusavarustuse	suu-sa_va-rus-tu-se	0.13
suusi	suu-si	0.07
suusk	suusk	1.33
suuskadega	suus-ka-de-ga	0.60
suuski	suus-ki	0.67
suusõnaliselt	suu_sõ-na-li-selt	0.53
suust	suust	49.67
süüst	süüst	6.27
süütab	süü-tab	2.87
suutäie	suu_täi-e	2.20
suutäit	suu_täit	0.87
süütajad	süü-ta-jad	0.20
süütamata	süü-ta-ma-ta	0.67
süütame	süü-ta-me	0.07
süütamist	süü-ta-mist	1.20
süütas	süü-tas	10.73
süütasin	süü-ta-sin	1.80
suuteline	suu-te-li-ne	11.67
süüteo	süü_teo	4.93
suutis	suu-tis	47.20
suutma	suut-ma	10.27
suutnud	suut-nud	18.07
suutnudki	suut-nud-ki	0.13
suutnuks	suut-nuks	2.47
süütõendite	süü_tõen-di-te	0.53
suutsid	suut-sid	0.87
suutsin	suut-sin	11.07
süütu	süü-tu	3.27
süütuid	süü-tuid	2.40
süütuke	süü-tu-ke	0.13
süütult	süü-tult	2.53
süütunne	süü_tun-ne	3.47
suuvärgiga	suu_vär-gi-ga	0.27
suva	su-va	2.07
suvaline	su-va-li-ne	4.33
suvalise	su-va-li-se	5.60
suvalisel	su-va-li-sel	2.27
suvaliselt	su-va-li-selt	0.13
süvamuusika	sü-va_muu-si-ka	0.80
suvatse	su-vat-se	0.60
suvatsenud	su-vat-se-nud	0.20
suvatsevad	su-vat-se-vad	0.47
suve	su-ve	29.00
suveajal	su-ve_a-jal	0.47
suvega	su-ve-ga	1.93
suveilmadega	su-ve_il-ma-de-ga	0.07
suveilmast	su-ve_il-mast	0.07
suvekodu	su-ve_ko-du	0.60
suvekool	su-ve_kool	0.27
suvekooli	su-ve_koo-li	0.13
suveks	su-veks	0.07
suvel	su-vel	0.60
suvelaagrisse	su-ve_laag-ris-se	0.27
suveleitsakus	su-ve_leit-sa-kus	0.07
suvemaja	su-ve_ma-ja	0.73
suvemajas	su-ve_ma-jas	0.13
suvemängud	su-ve_män-gud	0.53
suvemängude	su-ve_män-gu-de	0.07
süvendab	sü-ven-dab	3.13
süvendamist	sü-ven-da-mist	0.67
süvendanud	sü-ven-da-nud	0.73
süvendas	sü-ven-das	1.87
süvendi	sü-ven-di	0.07
süvendis	sü-ven-dis	0.07
süvene	sü-ve-ne	0.27
süveneb	sü-ve-neb	4.80
süveneda	sü-ve-ne-da	4.93
süvenemist	sü-ve-ne-mist	3.00
süvenenud	sü-ve-ne-nud	0.13
süvenesin	sü-ve-ne-sin	0.53
süvenev	sü-ve-nev	2.73
süveneva	sü-ve-ne-va	1.53
suveni	su-ve-ni	0.07
suveniire	su-ve-nii-re	0.80
suveniiride	su-ve-nii-ri-de	0.40
suveõhtu	su-ve_õh-tu	0.47
suveöö	su-ve_öö	0.93
suveöösse	su-ve_öös-se	0.27
suveööst	su-ve_ööst	0.07
suvepäevadel	su-ve_päe-va-del	0.80
suvepäevi	su-ve_päe-vi	0.40
suvepealinna	su-ve_pea_lin-na	0.20
suvepraktika	su-ve_prak-ti-ka	0.07
suvepuhkusele	su-ve_puh-ku-se-le	0.60
suvepuhkust	su-ve_puh-kust	0.67
suverääni	su-ve-rää-ni	0.20
suveräänsest	su-ve-rään-sest	0.27
suveräänsusest	su-ve-rään-su-sest	0.80
suveresidentsis	su-ve_re-si-dent-sis	0.13
suvesüdame	su-ve_sü-da-me	0.07
suvi	su-vi	0.13
suvila	su-vi-la	0.07
suvilaid	su-vi-laid	0.27
suvilas	su-vi-las	1.67
suvilasse	su-vi-las-se	1.60
suvilat	su-vi-lat	1.20
suvine	su-vi-ne	5.93
suvinisu	su-vi_ni-su	1.27
suvise	su-vi-se	5.33
suvisel	su-vi-sel	3.40
suviselt	su-vi-selt	0.07
suvisest	su-vi-sest	0.93
suvist	su-vist	2.00
suviste	su-vis-te	1.40
suvistel	su-vis-tel	0.60
suvitajaid	su-vi-ta-jaid	0.40
suvitajat	su-vi-ta-jat	0.13
suvitajate	su-vi-ta-ja-te	0.47
suvitama	su-vi-ta-ma	1.87
suvitamas	su-vi-ta-mas	0.73
suviti	su-vi-ti	6.13
suvituslinnas	su-vi-tus_lin-nas	0.07
süžee	sü-žee	2.33
süžeede	sü-žee-de	0.27
šveitsi	šveit-si	2.07
šveitsibriti	šveit-sib-ri-ti	0.07
sviidi	svii-di	0.13
sviiti	svii-ti	0.13
sviitrit	sviit-rit	0.13
svingi	svin-gi	0.13
ta	ta	1628.93
taa	taa	0.87
tää	tää	0.47
taab	taab	0.07
taad	taad	0.07
taadilt	taa-dilt	0.07
taadist	taa-dist	0.13
täädma	tääd-ma	0.13
taak	taak	0.53
taamal	taa-mal	6.07
taandada	taan-da-da	3.40
taandarenguga	taand_a-ren-gu-ga	0.13
taandavad	taan-da-vad	0.13
taandumisest	taan-du-mi-sest	0.27
taandumist	taan-du-mist	2.13
taandunud	taan-du-nud	4.93
taani	taa-ni	22.60
taanlase	taan-la-se	0.33
taanlasest	taan-la-sest	0.47
taarakastidest	taa-ra_kas-ti-dest	0.07
taaralinna	taa-ra_lin-na	0.07
taaralinnas	taa-ra_lin-nas	0.07
taas	taas	232.80
taasiseseisvumine	taas_i-se_seis-vu-mi-ne	0.73
taasiseseisvumise	taas_i-se_seis-vu-mi-se	3.60
taasiseseisvumisega	taas_i-se_seis-vu-mi-se-ga	0.40
taasiseseisvumisjärgse	taas_i-se_seis-vu-mis_järg-se	0.07
taasiseseisvumist	taas_i-se_seis-vu-mist	2.40
taasiseseisvunud	taas_i-se_seis-vu-nud	0.73
taasiseseisvusaja	taas_i-se_seis-vus_a-ja	0.13
taaskäivitamine	taas_käi-vi-ta-mi-ne	0.27
taaskohtumine	taas_koh-tu-mi-ne	0.47
taaskord	taas_kord	1.40
taasloomist	taas_loo-mist	0.47
taassünni	taas_sün-ni	1.20
taasta	taas-ta	0.40
taastab	taas-tab	2.40
taastada	taas-ta-da	20.67
taastades	taas-ta-des	0.53
taastaks	taas-taks	0.47
taastama	taas-ta-ma	3.40
taastamaks	taas-ta-maks	0.33
taastamine	taas-ta-mi-ne	7.13
taastamise	taas-ta-mi-se	6.40
taastamisega	taas-ta-mi-se-ga	1.47
taastamiseks	taas-ta-mi-seks	7.13
taastamisele	taas-ta-mi-se-le	1.73
taastamist	taas-ta-mist	5.67
taastanud	taas-ta-nud	0.93
taastatav	taas-ta-tav	0.53
taastavad	taas-ta-vad	0.60
taastoodab	taas_too-dab	0.73
taastumiseks	taas-tu-mi-seks	0.93
taastumisele	taas-tu-mi-se-le	0.27
taastumist	taas-tu-mist	1.73
taastunud	taas-tu-nud	0.07
taastuslõikust	taas-tus_lõi-kust	0.07
taastusravi	taas-tus_ra-vi	4.47
taastuv	taas-tuv	1.20
taastuvenergiat	taas-tuv_e-ner-gi-at	0.07
taasühineda	taas_ü-hi-ne-da	0.07
taasühinema	taas_ü-hi-ne-ma	0.07
taate	taa-te	0.07
tab	tab	0.47
tabab	ta-bab	11.60
tabada	ta-ba-da	20.47
tabaga	ta-ba-ga	0.07
tabaks	ta-baks	0.60
tabalukku	ta-ba_luk-ku	0.13
tabamatult	ta-ba-ma-tult	0.33
tabamine	ta-ba-mi-ne	1.60
tabamise	ta-ba-mi-se	0.87
tabamuse	ta-ba-mu-se	1.53
tabamused	ta-ba-mu-sed	0.47
tabanud	ta-ba-nud	0.80
täbarasse	tä-ba-ras-se	0.27
täbarasti	tä-ba-ras-ti	0.13
tabas	ta-bas	2.80
tabasid	ta-ba-sid	0.93
tabasin	ta-ba-sin	4.73
tabatav	ta-ba-tav	0.27
tabati	ta-ba-ti	5.47
tabatu	ta-ba-tu	0.13
tabava	ta-ba-va	1.20
tabavad	ta-ba-vad	1.73
tabavalt	ta-ba-valt	0.07
tabavat	ta-ba-vat	0.27
tabeleid	ta-be-leid	2.27
tabeli	ta-be-li	0.07
tabelis	ta-be-lis	57.87
tabelisse	ta-be-lis-se	5.27
tabelite	ta-be-li-te	2.73
tabelitesse	ta-be-li-tes-se	0.40
tabletid	tab-le-tid	0.07
tablett	tab-lett	1.73
tablette	tab-let-te	3.93
tabletti	tab-let-ti	0.20
tabloo	tab-loo	0.93
tablool	tab-lool	1.87
tabloole	tab-loo-le	1.33
tabuks	ta-buks	0.40
taburetil	ta-bu-re-til	1.53
tadaa	ta-daa	0.07
tädi	tä-di	0.20
tädiga	tä-di-ga	1.20
tädike	tä-di-ke	0.67
tädikesed	tä-di-ke-sed	0.20
tädil	tä-dil	1.00
tädile	tä-di-le	0.07
tädimehe	tä-di_me-he	0.27
tädisid	tä-di-sid	0.47
täditütar	tä-di_tü-tar	0.07
täditütre	tä-di_tüt-re	0.67
taeva	tae-va	1.93
taevaääred	tae-va_ää-red	0.07
taevaga	tae-va-ga	1.13
taevakehad	tae-va_ke-had	0.47
taevakehal	tae-va_ke-hal	0.13
taevakene	tae-va-ke-ne	0.07
taevakumm	tae-va_kumm	0.07
taevale	tae-va-le	1.60
taevane	tae-va-ne	2.73
taevani	tae-va-ni	3.27
taevariik	tae-va_riik	0.60
taevas	tae-vas	37.73
taevase	tae-va-se	1.33
taevaserv	tae-va_serv	0.20
taevasina	tae-va_si-na	0.33
taevasse	tae-vas-se	0.53
taevast	tae-vast	2.67
taevatähed	tae-va_tä-hed	0.67
tag	tag	0.07
taga	ta-ga	79.67
tagaajamine	ta-ga_a-ja-mi-ne	1.27
tagaajamisel	ta-ga_a-ja-mi-sel	0.13
tagaajamist	ta-ga_a-ja-mist	1.07
tagaakna	ta-ga_ak-na	0.53
tagab	ta-gab	33.87
tagada	ta-ga-da	51.20
tagahoovis	ta-ga_hoo-vis	0.60
tagaistmel	ta-ga_ist-mel	4.13
tagajärg	ta-ga_järg	0.13
tagajärge	ta-ga_jär-ge	0.40
tagajärgede	ta-ga_jär-ge-de	13.27
tagajärgedega	ta-ga_jär-ge-de-ga	5.27
tagajärgedeni	ta-ga_jär-ge-de-ni	0.40
tagajärgi	ta-ga_jär-gi	15.73
tagajärjed	ta-ga_jär-jed	14.73
tagajärjel	ta-ga_jär-jel	46.13
tagaliinist	ta-ga_lii-nist	0.20
tagama	ta-ga-ma	0.13
tagamaad	ta-ga_maad	1.47
tagamaadest	ta-ga_maa-dest	0.47
tagamaid	ta-ga_maid	3.93
tagamaks	ta-ga-maks	4.67
tagamängija	ta-ga_män-gi-ja	0.27
tagamine	ta-ga-mi-ne	12.47
tagamiseks	ta-ga-mi-seks	19.80
tagamõte	ta-ga_mõ-te	1.80
tagan	ta-gan	0.20
tagandamise	ta-gan-da-mi-se	0.73
tagandas	ta-gan-das	0.47
tagandati	ta-gan-da-ti	0.40
tagane	ta-ga-ne	1.33
taganeb	ta-ga-neb	1.47
taganema	ta-ga-ne-ma	2.13
taganemine	ta-ga-ne-mi-ne	0.53
taganemise	ta-ga-ne-mi-se	0.40
taganes	ta-ga-nes	5.33
tagant	ta-gant	23.33
tagantjärele	ta-gant_jä-re-le	27.27
tagantjäreletarkus	ta-gant-jä-re-le-tar-kus	0.20
tagantjärgi	ta-gant_jär-gi	1.67
taganutmine	ta-ga_nut-mi-ne	0.07
tagaotsimisega	ta-ga_ot-si-mi-se-ga	0.07
tagaotsitav	ta-ga_ot-si-tav	2.13
tagaplaanil	ta-ga_plaa-nil	1.73
tagaplaanile	ta-ga_plaa-ni-le	6.00
tagaratta	ta-ga_rat-ta	0.33
tagarattasse	ta-ga_rat-tas-se	0.07
tagaruumi	ta-ga_ruu-mi	0.47
tagaruumidest	ta-ga_ruu-mi-dest	0.07
tagaselja	ta-ga_sel-ja	3.00
tagasi	ta-ga-si	609.13
tagasiastumine	ta-ga-si_as-tu-mi-ne	0.93
tagasiastumiseni	ta-ga-si_as-tu-mi-se-ni	0.13
tagasiastumisest	ta-ga-si_as-tu-mi-sest	1.00
tagasihoidlik	ta-ga-si_hoid-lik	15.53
tagasihoidlike	ta-ga-si_hoid-li-ke	1.20
tagasihoidlikku	ta-ga-si_hoid-lik-ku	0.60
tagasihoidlikkuse	ta-ga-si_hoid-lik-ku-se	0.40
tagasihoidliku	ta-ga-si_hoid-li-ku	6.93
tagasihoidlikult	ta-ga-si_hoid-li-kult	8.73
tagasihoidlikum	ta-ga-si_hoid-li-kum	3.53
tagasihoitud	ta-ga-si_hoi-tud	0.60
tagasikerimiseni	ta-ga-si_ke-ri-mi-se-ni	0.07
tagasilangus	ta-ga-si_lan-gus	0.40
tagasilöögi	ta-ga-si_löö-gi	1.47
tagasilööki	ta-ga-si_löö-ki	0.87
tagasimaksed	ta-ga-si_mak-sed	0.47
tagasimaksmise	ta-ga-si_maks-mi-se	1.93
tagasimaksmiseks	ta-ga-si_maks-mi-seks	0.53
tagasiminek	ta-ga-si_mi-nek	1.27
tagasiostmiseks	ta-ga-si_ost-mi-seks	0.13
tagasipöördumisega	ta-ga-si_pöör-du-mi-se-ga	0.07
tagasiside	ta-ga-si_si-de	13.53
tagasisõidupileti	ta-ga-si_sõi-du_pi-le-ti	0.07
tagasitee	ta-ga-si_tee	1.07
tagasiteed	ta-ga-si_teed	0.40
tagasiteel	ta-ga-si_teel	5.87
tagasiteele	ta-ga-si_tee-le	0.80
tagasitulek	ta-ga-si_tu-lek	6.33
tagasitulekul	ta-ga-si_tu-le-kul	0.27
tagasitulekut	ta-ga-si_tu-le-kut	2.60
