word,segments,pseudoword,statistics_overlap_ratio,statistics_plain_length,statistics_lexicality,statistics_ned1,statistics_old20,statistics_overlap,statistics_transition_frequencies_0,statistics_transition_frequencies_1,statistics_transition_frequencies_2,statistics_transition_frequencies_3,statistics_transition_frequencies_4,statistics_transition_frequencies_5,statistics_transition_frequencies_6,difference_statistics_plain_length,difference_statistics_ned1,difference_statistics_old20,difference_statistics_transition_frequencies_0,difference_statistics_transition_frequencies_1,difference_statistics_transition_frequencies_2,difference_statistics_transition_frequencies_3,difference_statistics_transition_frequencies_4,difference_statistics_transition_frequencies_5,difference_statistics_transition_frequencies_6
tüütu,tüü-tu,toltu,2/3,3,N,3,1.85,4,1118,78,80,23,307,674,4323,0,1,0.050000000000000044,0,23,-12,5,0,0,0
tüütu,tüü-tu,tiktu,2/3,3,N,2,1.9,4,1118,55,43,19,307,674,4323,0,0,0.09999999999999987,0,0,-49,1,0,0,0
tüütu,tüü-tu,tirtu,2/3,3,N,3,1.85,4,1118,55,54,46,307,674,4323,0,1,0.050000000000000044,0,0,-38,28,0,0,0
tüütu,tüü-tu,tiltu,2/3,3,N,1,1.95,4,1118,55,144,23,307,674,4323,0,-1,0.1499999999999999,0,0,52,5,0,0,0
tüütu,tüü-tu,tülsu,2/3,3,N,0,2.1,4,1118,55,42,22,243,674,4323,0,-2,0.30000000000000004,0,0,-50,4,-64,0,0
tüütu,tüü-tu,tünsu,2/3,3,N,0,2.2,4,1118,55,31,19,243,674,4323,0,-2,0.40000000000000013,0,0,-61,1,-64,0,0
tüütu,tüü-tu,tontu,2/3,3,N,6,1.7,4,1118,78,51,64,307,674,4323,0,4,-0.10000000000000009,0,23,-41,46,0,0,0
tüütu,tüü-tu,tektu,2/3,3,N,1,1.95,4,1118,100,38,19,307,674,4323,0,-1,0.1499999999999999,0,45,-54,1,0,0,0
tüütu,tüü-tu,tentu,2/3,3,N,1,1.95,4,1118,100,73,64,307,674,4323,0,-1,0.1499999999999999,0,45,-19,46,0,0,0
udutama,u-du-ta-ma,õbitada,2/3,5,N,1,2.45,8,2496,150,287,322,112,1614,1737,1787,3343,940,439,1885,6147,0,1,0.0,0,54,-252,-124,-81,155,0,0,0,139,-24,0,0
udutama,u-du-ta-ma,õbitaga,2/3,5,N,0,2.9,8,2496,150,287,322,112,1614,1737,1787,3343,689,584,1885,6147,0,0,0.44999999999999973,0,54,-252,-124,-81,155,0,0,0,-112,121,0,0
udutama,u-du-ta-ma,õbetaga,2/3,5,N,0,2.65,8,2496,150,287,322,92,1368,1737,1787,3343,689,584,1885,6147,0,0,0.19999999999999973,0,54,-252,-124,-101,-91,0,0,0,-112,121,0,0
udutama,u-du-ta-ma,õbetada,2/3,5,N,1,2.1,8,2496,150,287,322,92,1368,1737,1787,3343,940,439,1885,6147,0,1,-0.3500000000000001,0,54,-252,-124,-101,-91,0,0,0,139,-24,0,0
udutama,u-du-ta-ma,õbatada,2/3,5,N,0,2.65,8,2496,150,287,322,111,1505,1737,1787,3343,940,439,1885,6147,0,0,0.19999999999999973,0,54,-252,-124,-82,46,0,0,0,139,-24,0,0
udutama,u-du-ta-ma,õbataga,2/3,5,N,0,3.0,8,2496,150,287,322,111,1505,1737,1787,3343,689,584,1885,6147,0,0,0.5499999999999998,0,54,-252,-124,-82,46,0,0,0,-112,121,0,0
udutama,u-du-ta-ma,õjatada,2/3,5,N,0,2.35,8,2496,150,287,301,299,1505,1737,1787,3343,940,439,1885,6147,0,0,-0.10000000000000009,0,54,-252,-145,106,46,0,0,0,139,-24,0,0
udutama,u-du-ta-ma,õjataga,2/3,5,N,0,2.9,8,2496,150,287,301,299,1505,1737,1787,3343,689,584,1885,6147,0,0,0.44999999999999973,0,54,-252,-145,106,46,0,0,0,-112,121,0,0
udutama,u-du-ta-ma,õjitaga,2/3,5,N,0,2.9,8,2496,150,287,301,2,1614,1737,1787,3343,689,584,1885,6147,0,0,0.44999999999999973,0,54,-252,-145,-191,155,0,0,0,-112,121,0,0
udutama,u-du-ta-ma,õjitada,2/3,5,N,1,2.5,8,2496,150,287,301,2,1614,1737,1787,3343,940,439,1885,6147,0,1,0.04999999999999982,0,54,-252,-145,-191,155,0,0,0,139,-24,0,0
üldine,ül-di-ne,iktine,2/3,4,N,0,2.9,6,2852,326,62,56,301,3050,1129,518,2730,7557,0,-1,0.8500000000000001,0,43,5,-47,18,0,0,0,0,0
üldine,ül-di-ne,ikkine,2/3,4,N,0,2.75,6,2852,326,62,152,244,3050,1129,518,2730,7557,0,-1,0.7000000000000002,0,43,5,49,-39,0,0,0,0,0
üldine,ül-di-ne,iskine,2/3,4,N,1,2.7,6,2852,326,89,119,244,3050,1129,518,2730,7557,0,0,0.6500000000000004,0,43,32,16,-39,0,0,0,0,0
üldine,ül-di-ne,irvine,2/3,4,N,0,2.7,6,2852,326,88,141,259,3050,1129,518,2730,7557,0,-1,0.6500000000000004,0,43,31,38,-24,0,0,0,0,0
üldine,ül-di-ne,irkine,2/3,4,N,0,2.85,6,2852,326,88,55,244,3050,1129,518,2730,7557,0,-1,0.8000000000000003,0,43,31,-48,-39,0,0,0,0,0
üldine,ül-di-ne,irtine,2/3,4,N,0,2.9,6,2852,326,88,66,301,3050,1129,518,2730,7557,0,-1,0.8500000000000001,0,43,31,-37,18,0,0,0,0,0
üldine,ül-di-ne,irgine,2/3,4,N,0,2.7,6,2852,326,88,109,339,3050,1129,518,2730,7557,0,-1,0.6500000000000004,0,43,31,6,56,0,0,0,0,0
üldine,ül-di-ne,ittine,2/3,4,N,0,2.85,6,2852,326,60,112,301,3050,1129,518,2730,7557,0,-1,0.8000000000000003,0,43,3,9,18,0,0,0,0,0
üldine,ül-di-ne,ihkine,2/3,4,N,0,2.9,6,2852,326,37,110,244,3050,1129,518,2730,7557,0,-1,0.8500000000000001,0,43,-20,7,-39,0,0,0,0,0
üldine,ül-di-ne,ihvine,2/3,4,N,0,2.8,6,2852,326,37,94,259,3050,1129,518,2730,7557,0,-1,0.75,0,43,-20,-9,-24,0,0,0,0,0
ülem,ü-lem,õlim,2/3,2,N,3,1.85,4,1499,135,205,626,377,18,133,0,-2,0.20000000000000018,0,-6,53,0,24,-46,0
ülem,ü-lem,õlev,2/3,2,N,4,1.8,4,1499,135,205,626,353,44,170,0,-1,0.15000000000000013,0,-6,53,0,0,-20,37
ülem,ü-lem,õler,2/3,2,N,1,1.95,4,1499,135,205,626,353,90,164,0,-4,0.30000000000000004,0,-6,53,0,0,26,31
ülem,ü-lem,õlek,2/3,2,N,2,1.9,4,1499,135,205,626,353,5,145,0,-3,0.25,0,-6,53,0,0,-59,12
ülem,ü-lem,õtem,2/3,2,N,2,1.9,4,1499,135,205,566,338,64,133,0,-3,0.25,0,-6,53,-60,-15,0,0
ülem,ü-lem,ülik,2/3,2,N,2,1.9,4,1499,141,152,626,377,113,145,0,-3,0.25,0,0,0,0,24,49,12
ülem,ü-lem,üliv,2/3,2,N,3,1.85,4,1499,141,152,626,377,27,170,0,-2,0.20000000000000018,0,0,0,0,24,-37,37
ülem,ü-lem,ütim,2/3,2,N,1,1.95,4,1499,141,152,566,318,18,133,0,-4,0.30000000000000004,0,0,0,-60,-35,-46,0
ülem,ü-lem,ütek,2/3,2,N,0,2.0,4,1499,141,152,566,338,5,145,0,-5,0.3500000000000001,0,0,0,-60,-15,-59,12
ülem,ü-lem,üter,2/3,2,N,1,1.95,4,1499,141,152,566,338,90,164,0,-4,0.30000000000000004,0,0,0,-60,-15,26,31
ülemine,ü-le-mi-ne,oramide,2/3,5,N,0,2.9,8,2496,270,592,819,301,1505,1129,784,2395,940,506,2970,6147,0,-2,0.8500000000000001,0,21,245,-238,-209,137,0,0,0,-82,-1,0,0
ülemine,ü-le-mi-ne,orimide,2/3,5,N,0,2.75,8,2496,270,592,819,293,1614,1129,784,2395,940,506,2970,6147,0,-2,0.7000000000000002,0,21,245,-238,-217,246,0,0,0,-82,-1,0,0
ülemine,ü-le-mi-ne,uramide,2/3,5,N,0,3.0,8,2496,96,539,819,301,1505,1129,784,2395,940,506,2970,6147,0,-2,0.9500000000000002,0,-153,192,-238,-209,137,0,0,0,-82,-1,0,0
ülemine,ü-le-mi-ne,urimide,2/3,5,N,0,2.85,8,2496,96,539,819,293,1614,1129,784,2395,940,506,2970,6147,0,-2,0.8000000000000003,0,-153,192,-238,-217,246,0,0,0,-82,-1,0,0
ülemine,ü-le-mi-ne,õrimide,2/3,5,N,0,2.9,8,2496,150,287,819,293,1614,1129,784,2395,940,506,2970,6147,0,-2,0.8500000000000001,0,-99,-60,-238,-217,246,0,0,0,-82,-1,0,0
ülemine,ü-le-mi-ne,õramide,2/3,5,N,0,3.0,8,2496,150,287,819,301,1505,1129,784,2395,940,506,2970,6147,0,-2,0.9500000000000002,0,-99,-60,-238,-209,137,0,0,0,-82,-1,0,0
ülemine,ü-le-mi-ne,igimike,2/3,5,N,0,2.95,8,2496,306,741,600,188,1614,1129,784,2395,532,108,2970,6147,0,-2,0.9000000000000004,0,57,394,-457,-322,246,0,0,0,-490,-399,0,0
ülemine,ü-le-mi-ne,igimile,2/3,5,N,0,3.0,8,2496,306,741,600,188,1614,1129,784,2395,635,539,2970,6147,0,-2,0.9500000000000002,0,57,394,-457,-322,246,0,0,0,-387,32,0,0
ülemine,ü-le-mi-ne,igimide,2/3,5,N,0,2.9,8,2496,306,741,600,188,1614,1129,784,2395,940,506,2970,6147,0,-2,0.8500000000000001,0,57,394,-457,-322,246,0,0,0,-82,-1,0,0
ülemine,ü-le-mi-ne,igimite,2/3,5,N,0,3.0,8,2496,306,741,600,188,1614,1129,784,2395,1294,842,2970,6147,0,-2,0.9500000000000002,0,57,394,-457,-322,246,0,0,0,272,335,0,0
ulm,ulm,olm,2/3,1,N,10,1.5,2,168,14,2,13,0,1,0.050000000000000044,0,0,-2,0
ulm,ulm,ülm,2/3,1,N,8,1.6,2,168,12,2,13,0,-1,0.15000000000000013,0,-2,-2,0
ulm,ulm,ulk,2/3,1,N,8,1.6,2,168,14,2,12,0,-1,0.15000000000000013,0,0,-2,-1
ulm,ulm,urk,2/3,1,N,6,1.7,2,168,14,3,14,0,-3,0.25,0,0,-1,1
ulm,ulm,unn,2/3,1,N,10,1.5,2,168,14,3,13,0,1,0.050000000000000044,0,0,-1,0
ulm,ulm,unk,2/3,1,N,9,1.55,2,168,14,3,12,0,0,0.10000000000000009,0,0,-1,-1
ulm,ulm,ump,2/3,1,N,1,1.95,2,168,14,2,12,0,-8,0.5,0,0,-2,-1
ulm,ulm,õlm,2/3,1,N,6,1.7,2,168,18,1,13,0,-3,0.25,0,4,-3,0
ulm,ulm,uld,2/3,1,N,10,1.5,2,168,14,3,16,0,1,0.050000000000000044,0,0,-1,3
ulm,ulm,uhk,2/3,1,N,7,1.65,2,168,14,2,9,0,-2,0.19999999999999996,0,0,-2,-4
uuendama,uu-en-da-ma,ooanlaga,2/3,6,N,0,3.2,8,2496,25,242,140,33,162,19,213,3343,689,584,1885,6147,0,-1,0.75,0,-13,36,0,-50,-143,-443,-351,0,-112,121,0,0
uuendama,uu-en-da-ma,ooanlaka,2/3,6,N,0,3.75,8,2496,25,242,140,33,162,19,213,3343,532,67,1885,6147,0,-1,1.2999999999999998,0,-13,36,0,-50,-143,-443,-351,0,-269,-396,0,0
uuendama,uu-en-da-ma,ooanlana,2/3,6,N,0,3.8,8,2496,25,242,140,33,162,19,213,3343,1022,168,1885,6147,0,-1,1.3499999999999996,0,-13,36,0,-50,-143,-443,-351,0,221,-295,0,0
uuendama,uu-en-da-ma,ooanlava,2/3,6,N,0,3.75,8,2496,25,242,140,33,162,19,213,3343,538,495,1885,6147,0,-1,1.2999999999999998,0,-13,36,0,-50,-143,-443,-351,0,-263,32,0,0
uuendama,uu-en-da-ma,ooanlada,2/3,6,N,0,3.35,8,2496,25,242,140,33,162,19,213,3343,940,439,1885,6147,0,-1,0.8999999999999999,0,-13,36,0,-50,-143,-443,-351,0,139,-24,0,0
uuendama,uu-en-da-ma,ooanlata,2/3,6,N,0,3.5,8,2496,25,242,140,33,162,19,213,3343,1294,159,1885,6147,0,-1,1.0499999999999998,0,-13,36,0,-50,-143,-443,-351,0,493,-304,0,0
uuendama,uu-en-da-ma,ooanlala,2/3,6,N,0,3.8,8,2496,25,242,140,33,162,19,213,3343,635,22,1885,6147,0,-1,1.3499999999999996,0,-13,36,0,-50,-143,-443,-351,0,-166,-441,0,0
uuendama,uu-en-da-ma,ooansaga,2/3,6,N,0,3.35,8,2496,25,242,140,33,162,8,74,3343,689,584,1885,6147,0,-1,0.8999999999999999,0,-13,36,0,-50,-143,-454,-490,0,-112,121,0,0
uuendama,uu-en-da-ma,ooansala,2/3,6,N,0,3.85,8,2496,25,242,140,33,162,8,74,3343,635,22,1885,6147,0,-1,1.4,0,-13,36,0,-50,-143,-454,-490,0,-166,-441,0,0
uuendama,uu-en-da-ma,ooansata,2/3,6,N,0,3.4,8,2496,25,242,140,33,162,8,74,3343,1294,159,1885,6147,0,-1,0.9499999999999997,0,-13,36,0,-50,-143,-454,-490,0,493,-304,0,0
vabanema,va-ba-ne-ma,vavudega,2/3,6,N,0,2.7,8,756,430,1615,364,82,1459,435,298,1586,689,584,1885,6147,0,-1,0.40000000000000036,0,0,0,42,-29,-46,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vavidega,2/3,6,N,0,2.8,8,756,430,1615,364,179,1614,435,298,1586,689,584,1885,6147,0,-1,0.5,0,0,0,42,68,109,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vakudega,2/3,6,N,0,2.55,8,756,430,1615,230,157,1459,435,298,1586,689,584,1885,6147,0,-1,0.25,0,0,0,-92,46,-46,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vakidega,2/3,6,N,0,2.75,8,756,430,1615,230,93,1614,435,298,1586,689,584,1885,6147,0,-1,0.4500000000000002,0,0,0,-92,-18,109,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vadidega,2/3,6,N,0,2.8,8,756,430,1615,446,131,1614,435,298,1586,689,584,1885,6147,0,-1,0.5,0,0,0,124,20,109,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vadudega,2/3,6,N,1,2.65,8,756,430,1615,446,193,1459,435,298,1586,689,584,1885,6147,0,0,0.3500000000000001,0,0,0,124,82,-46,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vajudega,2/3,6,N,1,2.6,8,756,430,1615,301,183,1459,435,298,1586,689,584,1885,6147,0,0,0.30000000000000027,0,0,0,-21,72,-46,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vajidega,2/3,6,N,0,2.8,8,756,430,1615,301,2,1614,435,298,1586,689,584,1885,6147,0,-1,0.5,0,0,0,-21,-109,109,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,vatidega,2/3,6,N,0,2.65,8,756,430,1615,376,139,1614,435,298,1586,689,584,1885,6147,0,-1,0.3500000000000001,0,0,0,54,28,109,-23,5,0,-112,121,0,0
vabanema,va-ba-ne-ma,tajenega,2/3,6,N,0,2.95,8,874,178,1615,301,72,1368,458,293,1586,689,584,1885,6147,0,-1,0.6500000000000004,118,-252,0,-21,-39,-137,0,0,0,-112,121,0,0
väi,väi,thi,2/3,1,N,11,1.45,2,6,1,8,294,0,-6,0.3999999999999999,0,-1,0,0
väi,väi,sti,2/3,1,N,9,1.55,2,7,1,8,294,0,-8,0.5,1,-1,0,0
väi,väi,gri,2/3,1,N,4,1.8,2,5,1,8,294,0,-13,0.75,-1,-1,0,0
väi,väi,läi,2/3,1,N,13,1.35,2,5,2,8,294,0,-4,0.30000000000000004,-1,0,0,0
väi,väi,shi,2/3,1,N,8,1.6,2,6,1,8,294,0,-9,0.55,0,-1,0,0
väi,väi,kli,2/3,1,N,8,1.6,2,9,2,8,294,0,-9,0.55,3,0,0,0
väi,väi,häi,2/3,1,N,9,1.55,2,1,1,8,294,0,-8,0.5,-5,-1,0,0
väi,väi,dri,2/3,1,N,4,1.8,2,1,1,8,294,0,-13,0.75,-5,-1,0,0
väi,väi,köi,2/3,1,N,7,1.65,2,1,1,8,294,0,-10,0.5999999999999999,-5,-1,0,0
väi,väi,räi,2/3,1,N,7,1.65,2,1,1,8,294,0,-10,0.5999999999999999,-5,-1,0,0
vain,vain,vail,2/3,2,N,11,1.45,2,109,7,4,78,0,-3,0.25,0,0,1,-2
vain,vain,veen,2/3,2,N,11,1.45,2,109,10,6,80,0,-3,0.25,0,3,3,0
vain,vain,voon,2/3,2,N,11,1.45,2,109,6,7,80,0,-3,0.25,0,-1,4,0
vain,vain,vian,2/3,2,N,5,1.75,2,109,1,2,80,0,-9,0.55,0,-6,-1,0
vain,vain,vaon,2/3,2,N,6,1.7,2,109,1,2,80,0,-8,0.5,0,-6,-1,0
vain,vain,vuun,2/3,2,N,1,1.95,2,109,1,1,80,0,-13,0.75,0,-6,-2,0
vain,vain,vaun,2/3,2,N,7,1.65,2,109,1,3,80,0,-7,0.44999999999999996,0,-6,0,0
vain,vain,voin,2/3,2,N,8,1.6,2,109,2,1,80,0,-6,0.40000000000000013,0,-5,-2,0
vain,vain,vaan,2/3,2,N,9,1.55,2,109,1,4,80,0,-5,0.3500000000000001,0,-6,1,0
vain,vain,vais,2/3,2,N,19,1.05,2,109,7,5,112,0,5,-0.1499999999999999,0,0,2,32
valsk,valsk,vahts,2/3,3,N,5,1.75,2,109,13,1,1,0,3,-0.050000000000000044,0,0,0,0
valsk,valsk,varks,2/3,3,N,6,1.7,2,109,13,1,1,0,4,-0.10000000000000009,0,0,0,0
valsk,valsk,varst,2/3,3,N,8,1.6,2,109,13,1,3,0,6,-0.19999999999999996,0,0,0,2
valsk,valsk,varss,2/3,3,N,4,1.8,2,109,13,1,5,0,2,0.0,0,0,0,4
valsk,valsk,vands,2/3,3,N,4,1.8,2,109,13,1,4,0,2,0.0,0,0,0,3
valsk,valsk,vanks,2/3,3,N,6,1.7,2,109,13,2,4,0,4,-0.10000000000000009,0,0,1,3
valsk,valsk,vants,2/3,3,N,6,1.7,2,109,13,3,7,0,4,-0.10000000000000009,0,0,2,6
valsk,valsk,ralsk,2/3,3,N,1,1.95,2,86,7,1,1,0,-1,0.1499999999999999,-23,-6,0,0
valsk,valsk,nalsk,2/3,3,N,1,1.95,2,91,11,1,1,0,-1,0.1499999999999999,-18,-2,0,0
valsk,valsk,lalsk,2/3,3,N,2,1.9,2,138,8,1,1,0,0,0.09999999999999987,29,-5,0,0
vana,va-na,vadi,2/3,2,N,8,1.6,4,812,222,730,537,257,1207,4323,0,-7,0.4500000000000002,0,0,0,5,-36,-10,0
vana,va-na,vati,2/3,2,N,13,1.35,4,812,222,730,566,318,1207,4323,0,-2,0.20000000000000018,0,0,0,34,25,-10,0
vana,va-na,mada,2/3,2,N,23,1.0,4,792,159,730,537,278,1217,4323,0,8,-0.1499999999999999,-20,-63,0,5,-15,0,0
vana,va-na,masa,2/3,2,N,15,1.25,4,792,159,730,543,298,1217,4323,0,0,0.10000000000000009,-20,-63,0,11,5,0,0
vana,va-na,mane,2/3,2,N,15,1.25,4,792,159,730,532,239,1105,4323,0,0,0.10000000000000009,-20,-63,0,0,-54,-112,0
vana,va-na,mara,2/3,2,N,25,1.0,4,792,159,730,529,182,1217,4323,0,10,-0.1499999999999999,-20,-63,0,-3,-111,0,0
vana,va-na,lani,2/3,2,N,11,1.45,4,837,126,730,532,221,1207,4323,0,-4,0.30000000000000004,25,-96,0,0,-72,-10,0
vana,va-na,lane,2/3,2,N,11,1.45,4,837,126,730,532,239,1105,4323,0,-4,0.30000000000000004,25,-96,0,0,-54,-112,0
vana,va-na,lata,2/3,2,N,16,1.2,4,837,126,730,566,374,1217,4323,0,1,0.050000000000000044,25,-96,0,34,81,0,0
vana,va-na,lada,2/3,2,N,15,1.25,4,837,126,730,537,278,1217,4323,0,0,0.10000000000000009,25,-96,0,5,-15,0,0
vapustav,va-pus-tav,vajestam,2/3,6,N,0,3.0,6,1257,530,1803,371,74,176,762,1086,43,114,0,-3,0.6499999999999999,0,0,0,122,-11,-118,0,0,-58,-40
vapustav,va-pus-tav,vajestak,2/3,6,N,0,3.0,6,1257,530,1803,371,74,176,762,1086,4,178,0,-3,0.6499999999999999,0,0,0,122,-11,-118,0,0,-97,24
vapustav,va-pus-tav,vajestar,2/3,6,N,0,3.0,6,1257,530,1803,371,74,176,762,1086,14,100,0,-3,0.6499999999999999,0,0,0,122,-11,-118,0,0,-87,-54
vapustav,va-pus-tav,pabustar,2/3,6,N,0,3.0,6,1367,313,1803,486,92,294,762,1086,14,100,0,-3,0.6499999999999999,110,-217,0,237,7,0,0,0,-87,-54
vapustav,va-pus-tav,pabustam,2/3,6,N,0,3.0,6,1367,313,1803,486,92,294,762,1086,43,114,0,-3,0.6499999999999999,110,-217,0,237,7,0,0,0,-58,-40
vapustav,va-pus-tav,pabustan,2/3,6,N,0,2.9,6,1367,313,1803,486,92,294,762,1086,80,377,0,-3,0.5499999999999998,110,-217,0,237,7,0,0,0,-21,223
vapustav,va-pus-tav,pabustab,2/3,6,N,0,2.8,6,1367,313,1803,486,92,294,762,1086,271,404,0,-3,0.44999999999999973,110,-217,0,237,7,0,0,0,170,250
vapustav,va-pus-tav,pabustak,2/3,6,N,0,3.0,6,1367,313,1803,486,92,294,762,1086,4,178,0,-3,0.6499999999999999,110,-217,0,237,7,0,0,0,-97,24
vapustav,va-pus-tav,pabustah,2/3,6,N,0,3.0,6,1367,313,1803,486,92,294,762,1086,1,1,0,-3,0.6499999999999999,110,-217,0,237,7,0,0,0,-100,-153
vapustav,va-pus-tav,pabistav,2/3,6,N,0,2.65,6,1367,313,1803,486,171,287,762,1086,101,154,0,-3,0.2999999999999998,110,-217,0,237,86,-7,0,0,0,0
värav,vä-rav,vädev,2/3,3,N,1,1.95,4,64,28,872,537,212,44,170,0,-2,0.19999999999999996,0,0,0,8,30,-19,0
värav,vä-rav,värer,2/3,3,N,0,2.0,4,64,28,872,529,170,90,164,0,-3,0.25,0,0,0,0,-12,27,-6
värav,vä-rav,pärev,2/3,3,N,2,1.9,4,37,18,872,529,170,44,170,0,-1,0.1499999999999999,-27,-10,0,0,-12,-19,0
värav,vä-rav,kärev,2/3,3,N,2,1.9,4,76,22,872,529,170,44,170,0,-1,0.1499999999999999,12,-6,0,0,-12,-19,0
värav,vä-rav,närev,2/3,3,N,2,1.9,4,67,21,872,529,170,44,170,0,-1,0.1499999999999999,3,-7,0,0,-12,-19,0
värav,vä-rav,tärev,2/3,3,N,1,1.95,4,59,18,872,529,170,44,170,0,-2,0.19999999999999996,-5,-10,0,0,-12,-19,0
värav,vä-rav,päruv,2/3,3,N,0,2.0,4,37,18,872,529,125,35,170,0,-3,0.25,-27,-10,0,0,-57,-28,0
värav,vä-rav,päram,2/3,3,N,1,1.95,4,37,18,872,529,182,22,133,0,-2,0.19999999999999996,-27,-10,0,0,0,-41,-37
värav,vä-rav,pärak,2/3,3,N,1,1.95,4,37,18,872,529,182,18,145,0,-2,0.19999999999999996,-27,-10,0,0,0,-45,-25
värav,vä-rav,pärar,2/3,3,N,1,1.95,4,37,18,872,529,182,21,164,0,-2,0.19999999999999996,-27,-10,0,0,0,-42,-6
vastama,vas-ta-ma,vannada,2/3,5,N,0,2.15,6,1257,530,174,300,449,3208,1323,762,2585,7557,0,-4,0.44999999999999996,0,0,-111,-110,-35,0,97,-45,0,0
vastama,vas-ta-ma,vallada,2/3,5,N,2,1.9,6,1257,530,246,326,579,3208,1323,762,2585,7557,0,-2,0.19999999999999996,0,0,-39,-84,95,0,97,-45,0,0
vastama,vas-ta-ma,vannima,2/3,5,N,1,2.0,6,1257,530,174,300,380,3050,1226,807,2585,7557,0,-3,0.30000000000000004,0,0,-111,-110,-104,-158,0,0,0,0
vastama,vas-ta-ma,vandada,2/3,5,N,1,1.95,6,1257,530,174,212,339,3208,1323,762,2585,7557,0,-3,0.25,0,0,-111,-198,-145,0,97,-45,0,0
vastama,vas-ta-ma,vandima,2/3,5,N,1,1.95,6,1257,530,174,212,283,3050,1226,807,2585,7557,0,-3,0.25,0,0,-111,-198,-201,-158,0,0,0,0
vastama,vas-ta-ma,valmada,2/3,5,N,1,2.0,6,1257,530,246,191,532,3208,1323,762,2585,7557,0,-3,0.30000000000000004,0,0,-39,-219,48,0,97,-45,0,0
vastama,vas-ta-ma,vallima,2/3,5,N,2,1.9,6,1257,530,246,326,638,3050,1226,807,2585,7557,0,-2,0.19999999999999996,0,0,-39,-84,154,-158,0,0,0,0
vastama,vas-ta-ma,vatsima,2/3,5,N,0,2.15,6,1257,530,76,231,601,3050,1226,807,2585,7557,0,-4,0.44999999999999996,0,0,-209,-179,117,-158,0,0,0,0
vastama,vas-ta-ma,vatsada,2/3,5,N,0,2.7,6,1257,530,76,231,380,3208,1323,762,2585,7557,0,-4,1.0000000000000002,0,0,-209,-179,-104,0,97,-45,0,0
vastama,vas-ta-ma,vaksada,2/3,5,N,0,2.55,6,1257,530,138,165,380,3208,1323,762,2585,7557,0,-4,0.8499999999999999,0,0,-147,-245,-104,0,97,-45,0,0
veok,veok,veob,2/3,2,N,5,1.75,2,109,3,1,31,0,3,-0.050000000000000044,0,0,0,-2
veok,veok,veik,2/3,2,N,9,1.55,2,109,4,3,33,0,7,-0.25,0,1,2,0
veok,veok,vaak,2/3,2,N,7,1.65,2,109,1,3,33,0,5,-0.15000000000000013,0,-2,2,0
veok,veok,voik,2/3,2,N,4,1.8,2,109,2,1,33,0,2,0.0,0,-1,0,0
veok,veok,vauk,2/3,2,N,7,1.65,2,109,1,2,33,0,5,-0.15000000000000013,0,-2,1,0
veok,veok,vook,2/3,2,N,9,1.55,2,109,6,3,33,0,7,-0.25,0,3,2,0
veok,veok,viik,2/3,2,N,15,1.25,2,109,7,4,33,0,13,-0.55,0,4,3,0
veok,veok,leok,2/3,2,N,4,1.8,2,138,1,1,33,0,2,0.0,29,-2,0,0
veok,veok,veol,2/3,2,N,9,1.55,2,109,3,2,78,0,7,-0.25,0,0,1,45
veok,veok,seok,2/3,2,N,6,1.7,2,186,4,1,33,0,4,-0.10000000000000009,77,1,0,0
vihje,vih-je,vimbe,2/3,3,N,1,1.95,4,812,97,11,65,77,1105,4323,0,-1,0.1499999999999999,0,0,-28,26,32,0,0
vihje,vih-je,vimpe,2/3,3,N,1,1.95,4,812,97,11,23,68,1105,4323,0,-1,0.1499999999999999,0,0,-28,-16,23,0,0
vihje,vih-je,virbe,2/3,3,N,2,1.9,4,812,97,54,16,77,1105,4323,0,0,0.09999999999999987,0,0,15,-23,32,0,0
vihje,vih-je,lõhje,2/3,3,N,1,1.95,4,837,75,44,39,45,1105,4323,0,-1,0.1499999999999999,25,-22,5,0,0,0,0
vihje,vih-je,litje,2/3,3,N,1,1.95,4,837,96,64,10,45,1105,4323,0,-1,0.1499999999999999,25,-1,25,-29,0,0,0
vihje,vih-je,lehje,2/3,3,N,2,1.9,4,837,74,61,39,45,1105,4323,0,0,0.09999999999999987,25,-23,22,0,0,0,0
vihje,vih-je,muhje,2/3,3,N,2,1.9,4,792,90,67,39,45,1105,4323,0,0,0.09999999999999987,-20,-7,28,0,0,0,0
vihje,vih-je,mitje,2/3,3,N,3,1.85,4,792,86,64,10,45,1105,4323,0,1,0.050000000000000044,-20,-11,25,-29,0,0,0
vihje,vih-je,mõhje,2/3,3,N,0,2.1,4,792,109,44,39,45,1105,4323,0,-2,0.30000000000000004,-20,12,5,0,0,0,0
vihje,vih-je,luhje,2/3,3,N,0,2.0,4,837,40,67,39,45,1105,4323,0,-2,0.19999999999999996,25,-57,28,0,0,0,0
